type	chrom	TSS_start	start_position	end_position	ensembl_gene_id	external_gene_name	dev_geno	test_dev_geno	CAD_HARD_beta	CAD_HARD_se_beta	CAD_HARD_z_t	CAD_HARD_pval	CAD_HARD_qval	CAD_HARD_BHcorr	tissue	CAD_HARD_BHcorr_overall	loci_tissue_specific	loci	loci_complete	best_GWAS_signBH	best_GWAS_sign	best_GWAS_pval	CardioGram_beta	CardioGram_se_beta	CardioGram_z	CardioGram_pval	CardioGram_pval_BHcorr	CardioGram_Cochran_stat	CardioGram_Cochran_pval	CardioGram_model	replicated
heritable	chr6	32006042	32006042	32009447	ENSG00000231852	CYP21A2	0.22744514701887	0.0684775053097691	8.63081677893121e-05	2.49172307504353e-05	3.46379453855659	0.00053261315145582	0.0402311035796254	0.0460430453555176	Colon_Sigmoid	0.0513873654172073	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	0.0335182690111687	0.0137315644595157	2.44096505609317	0.014648072068636	0.356347644142454	2.20636019670749	0.974022713827152	fixed	TRUE
heritable	chr6	32636159	32627244	32636160	ENSG00000179344	HLA-DQB1	0.710100458936698	0.691088715729551	-8.97669745296811e-05	2.49092636518971e-05	-3.60375865718715	0.000313648312697289	0.0333352939362831	0.0381510402171793	Colon_Sigmoid	0.0383408982436459	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.00569860754168451	0.0135245699160542	-0.421352218743756	0.673497904389776	0.953169571814813	10.3839858805968	0.239102396257383	fixed	TRUE
heritable	chr6	32627657	32627657	32628506	ENSG00000223534	HLA-DQB1-AS1	0.569807650869631	0.52540317056972	-0.000103263073643195	2.48849625605872e-05	-4.14961740013798	3.33031449425146e-05	0.00556213116406731	0.00636565827615493	Colon_Sigmoid	0.00933102885681655	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.00130749707912276	0.0134941443000457	-0.0968936636551558	0.922810840801842	0.991366762142087	9.78338858030454	0.280559613669795	fixed	TRUE
heritable	chr6	32709119	32709119	32714992	ENSG00000237541	HLA-DQA2	0.639703056316205	0.487218673090611	0.000111019400260792	2.47402667266581e-05	4.48739706355576	7.20986276355448e-06	0.00154572499173381	0.00176902643897644	Colon_Sigmoid	0.00307985369149571	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.00885967665019993	0.0135196466039351	-0.655318656600177	0.512262611364936	0.906525166004565	5.32034195367237	0.722852827581333	fixed	FALSE
heritable	chr7	12610203	12610203	12693228	ENSG00000006747	SCIN	0.227683620196624	0.153693427150472	-8.87207180755355e-05	2.48211147914094e-05	-3.57440505074501	0.000351025164328886	0.0350459940559065	0.040108874732994	Colon_Sigmoid	0.0407189190621508	chr7:12.4-12.8Mb	chr7:12.2-12.8Mb	chr7:12243566-12810203	TRUE	FALSE	2.11e-05	0.00991562291388302	0.0133851341432386	0.740793690057399	0.458818541663851	0.884553724171205	8.52185104002866	0.384220856559685	fixed	FALSE
not_heritable	chr9	22009361	22002902	22009362	ENSG00000147883	CDKN2B	0.075336828623593	0.000199089620993146	-0.000368319427283171	2.48696539817738e-05	-14.8099940414571	1.26251509856576e-49	2.95202883143416e-46	3.37849040376198e-46	Colon_Sigmoid	4.59858499501593e-45	chr9:21.8-22.2Mb	chr9:21.6-22.2Mb	chr9:21602542-22209361	TRUE	TRUE	1.28e-101	-0.154227738299195	0.0137085265152883	-11.2504971360119	2.30290385326559e-29	6.16257071133873e-26	13.4112516006373	0.0984613803463964	fixed	TRUE
heritable	chr12	89954906	89954906	89987798	ENSG00000258302	RP11-981P6.1	0.123563264050526	0.0736609076256217	9.19551950769893e-05	2.45091596325313e-05	3.75187058453592	0.000175520066916464	0.0205201624369194	0.0234845849534229	Colon_Sigmoid	0.027137411387878	chr12:89.8-90.2Mb	chr12:89.7-90.2Mb	chr12:89719800-90154906	TRUE	TRUE	7.63e-11	0.0145285285416687	0.0134257566218634	1.08213853050259	0.279190977184008	0.792274713620791	14.1646284935948	0.0775740737848252	fixed	TRUE
heritable	chr12	112337067	112337067	112340042	ENSG00000229186	ADAM1A	0.107387877962164	0.0397931386687483	8.84126370090989e-05	2.4905343980838e-05	3.54994643226462	0.000385309545941642	0.0350459940559065	0.040108874732994	Colon_Sigmoid	0.0431831227734719	chr12:112.1-112.9Mb	chr12:111.2-113Mb	chr12:111174389-113019895	TRUE	TRUE	9.22e-14	0.00683110013124445	0.0136667004924832	0.49983535784673	0.617191011810285	0.939964972428085	3.8616374306094	0.869386178247627	fixed	TRUE
heritable	chr12	112450969	112369086	112450970	ENSG00000198270	TMEM116	0.144590012701121	0.0944448712313733	-0.000102281075418922	2.53039734948058e-05	-4.04209542188769	5.29756649484878e-05	0.00774177327017657	0.00886017996263458	Colon_Sigmoid	0.0133999001394703	chr12:112.1-112.9Mb	chr12:111.2-113Mb	chr12:111174389-113019895	TRUE	TRUE	9.22e-14	-0.0320143599937584	0.0136371732919052	-2.34758034590361	0.0188957973144551	0.3745566934332	6.92059614321561	0.545223551506894	fixed	TRUE
not_heritable	chr12	112740466	112739674	112740467	ENSG00000213152	RPL7AP60	0.0832507743770674	0.0326978752346438	0.000128056495659558	2.50517260036909e-05	5.11168354789971	3.19300378695693e-07	0.000149318439814038	0.000170889562677935	Colon_Sigmoid	0.000276909452228856	chr12:112.1-112.9Mb	chr12:111.2-113Mb	chr12:111174389-113019895	TRUE	TRUE	9.22e-14	0.0345512639151509	0.0134865667293085	2.56190212146917	0.0104100651822535	0.335814645026621	12.4952548263214	0.130436837324393	fixed	TRUE
heritable	chr12	124410629	124410008	124410630	ENSG00000270028	RP11-380L11.4	0.143297981636895	0.0728900821477933	-0.000111815279156954	2.49277514389916e-05	-4.48557421757881	7.27178282090465e-06	0.00154572499173381	0.00176902643897644	Colon_Sigmoid	0.00307985369149571	chr12:124.2-124.6Mb	chr12:124-124.6Mb	chr12:124047042-124620752	TRUE	FALSE	1.32e-06	-0.0578051781545076	0.0136277017093741	-4.24174078559007	2.21792767610082e-05	0.0148379361531145	15.1589143227048	0.056128136845935	fixed	TRUE
heritable	chr19	11314304	11314304	11326844	ENSG00000267082	CTC-510F12.2	0.0687244384102593	0.0410189088262552	9.68003778769212e-05	2.47227250513638e-05	3.91544126611485	9.02390113324891e-05	0.0124116471709453	0.0142046820191612	Colon_Sigmoid	0.0190060627040459	chr19:11.1-11.5Mb	chr19:10.9-11.5Mb	chr19:10871598-11514304	TRUE	TRUE	7.88e-22	0.0200314062097686	0.0135685287959636	1.4763137928209	0.139859673107335	0.663589512828419	6.49756462242844	0.591677789834362	fixed	TRUE
heritable	chr20	45087914	45042867	45087915	ENSG00000215452	ZNF663P	0.239272373568548	0.112095067325796	-8.70716861230911e-05	2.51404814237711e-05	-3.46340567849119	0.000533383559798597	0.0402311035796254	0.0460430453555176	Colon_Sigmoid	0.0513873654172073	chr20:44.9-45.3Mb	chr20:44.9-45.3Mb	chr20:44887914-45342197	FALSE	FALSE	0.000667	0.0138194602388915	0.0133718442841853	1.03347451145804	0.301381892571169	0.813001960202064	6.36679296063505	0.606217801823223	fixed	FALSE
heritable	chr22	24373117	24373117	24374043	ENSG00000235231	AP000351.10	0.42506253338772	0.346160687460192	-8.78020636682608e-05	2.47649360110456e-05	-3.54541855586057	0.000391990102684355	0.0350459940559065	0.040108874732994	Colon_Sigmoid	0.043530022866387	chr22:24.2-24.6Mb	chr22:24.1-24.6Mb	chr22:24069087-24584679	TRUE	FALSE	6.24e-06	-0.0315168898567082	0.0134154856831864	-2.34929175141294	0.0188091623476135	0.3745566934332	18.677078891768	0.0166853633066615	fixed	TRUE
heritable	chr22	24375562	24375562	24376211	ENSG00000272955	KB-226F1.1	0.402289836194601	0.301610698711546	-9.20112587669394e-05	2.47459684229496e-05	-3.71823228714733	0.000200621752761729	0.0223379204406867	0.0255649433519232	Colon_Sigmoid	0.0292982014047258	chr22:24.2-24.6Mb	chr22:24.1-24.6Mb	chr22:24069087-24584679	TRUE	FALSE	6.24e-06	-0.028584760147465	0.0134162038483567	-2.13061462620562	0.0331209036087718	0.456031047616937	16.7897525914059	0.0323743677707929	fixed	TRUE
heritable	chr22	24384679	24376133	24384680	ENSG00000184674	GSTT1	0.777009385193887	0.439001055634887	-8.57639414232309e-05	2.46926598137481e-05	-3.4732565090246	0.000514183680313657	0.0402311035796254	0.0460430453555176	Colon_Sigmoid	0.0503457698165179	chr22:24.2-24.6Mb	chr22:24.1-24.6Mb	chr22:24069087-24584679	TRUE	FALSE	6.24e-06	-0.0202942677670294	0.0134422240709574	-1.50974032718858	0.131109696816116	0.644859155758262	15.3483482109054	0.0527156294804646	fixed	TRUE
heritable	chr1	169337204	169101769	169337205	ENSG00000143156	NME7	0.0627139409864107	0.0477915952831793	-9.7570304483078e-05	2.48259730789532e-05	-3.93017039746151	8.48856832171042e-05	0.0177578166395109	0.0206850219260373	Colon_Transverse	0.018514228296406	chr1:169.1-169.5Mb	chr1:168.9-169.5Mb	chr1:168874935-169537204	FALSE	FALSE	0.00024	-0.0387595431358419	0.0135166686828696	-2.86753667232842	0.00413680858559542	0.246331017160507	11.4720700452181	0.176358215917129	fixed	TRUE
heritable	chr1	222886551	222841355	222886552	ENSG00000186063	AIDA	0.0140888518573879	0.0013391942442192	0.000109928656371727	2.53495308564131e-05	4.33651640317898	1.44758628932035e-05	0.00589235660797575	0.00686365492483013	Colon_Transverse	0.00511911485458295	chr1:222.7-223.1Mb	chr1:222.6-223.1Mb	chr1:222563167-223110549	TRUE	TRUE	8.45e-14	0.0341221108950357	0.0135918202287377	2.51048868516449	0.012056418580519	0.352566636719297	8.20579304857355	0.413630351601235	fixed	TRUE
heritable	chr2	85788669	85771846	85788670	ENSG00000115486	GGCX	0.0688113505795218	0.0500510070343695	0.000165463195753547	2.47016206783462e-05	6.69847529067574	2.10605324904446e-11	5.88148498480817e-08	6.85099121914164e-08	Colon_Transverse	5.1140589028797e-08	chr2:85.6-86Mb	chr2:85.5-86.1Mb	chr2:85469618-86112298	TRUE	TRUE	2.39e-13	0.0379506684490582	0.0134567046442438	2.82020520271222	0.00479929482530727	0.246331017160507	4.3779822137527	0.821512841462195	fixed	TRUE
heritable	chr2	127864930	127805603	127864931	ENSG00000136717	BIN1	0.0678969541251585	0.0382860050701482	9.91972621680787e-05	2.4931546024572e-05	3.978785032838	6.92683341449817e-05	0.0161202265968832	0.0187774909144688	Colon_Transverse	0.0158681119679045	chr2:127.7-128.1Mb	chr2:127.7-128.3Mb	chr2:127664930-128346040	FALSE	FALSE	0.004149	0.0345019008944186	0.0134558844293221	2.56407529922259	0.0103451098422836	0.32672468268882	5.39686783675898	0.714437415908453	fixed	TRUE
not_heritable	chr3	49915412	49910780	49915413	ENSG00000234667	ACTBP13	0.262448913932863	0.0214110570721089	-8.77199005415613e-05	2.48836967283547e-05	-3.52519569335554	0.000423170056676629	0.0381215789954464	0.0444055546570669	Colon_Transverse	0.044988639773441	chr3:49.7-50.1Mb	chr3:49.7-50.1Mb	chr3:49715412-50115412	TRUE	TRUE	1.6e-08	-0.0685549708508056	0.0135282120714579	-5.0675558964251	4.02956194372502e-07	0.00131081650029375	19.2208918138392	0.0137219237589429	fixed	TRUE
not_heritable	chr3	125803063	125803063	125814192	ENSG00000250012	RP11-124N2.1	0.257350149677797	0.00200417236966896	8.82794258571433e-05	2.48462677755448e-05	3.55302561554269	0.00038082737991568	0.0381215789954464	0.0444055546570669	Colon_Transverse	0.0429450665202747	chr3:125.6-126Mb	chr3:125.4-126Mb	chr3:125435463-126003063	FALSE	FALSE	0.000187	0.0303096770357981	0.0134800574199032	2.24848278398623	0.0245454216678985	0.417533446176138	7.95343565822137	0.438031869598472	fixed	TRUE
heritable	chr3	134205557	134196548	134205558	ENSG00000129055	ANAPC13	0.163077795603953	0.187695620129926	-8.71832433165891e-05	2.46612275294549e-05	-3.53523534919173	0.000407412121071193	0.0381215789954464	0.0444055546570669	Colon_Transverse	0.0440343593409411	chr3:134-134.4Mb	chr3:134-134.4Mb	chr3:134004585-134405557	TRUE	FALSE	4.47e-05	0.0186538506594573	0.0134264190641709	1.38933922517256	0.164729621457953	0.713177873414382	5.12647364192957	0.743976906418144	fixed	FALSE
heritable	chr3	134204585	134204585	134293859	ENSG00000182923	CEP63	0.0327904387174538	0.0230720581625149	-8.72916502039775e-05	2.46766409116204e-05	-3.53742028814268	0.000404056130823999	0.0381215789954464	0.0444055546570669	Colon_Transverse	0.0438698846875372	chr3:134-134.4Mb	chr3:134-134.4Mb	chr3:134004585-134405557	TRUE	FALSE	4.47e-05	0.0104931889978085	0.0134708324331837	0.778956241186683	0.436005492152871	0.87926175939853	5.51416532402879	0.701470094760444	fixed	FALSE
heritable	chr3	137851228	137842560	137851229	ENSG00000118017	A4GNT	0.190240250670176	0.051495740164098	-8.81648249207111e-05	2.46200506984103e-05	-3.58101719613453	0.000342259124468164	0.0367620170460554	0.0428218819959591	Colon_Transverse	0.040085036493982	chr3:137.7-138.1Mb	chr3:137.7-138.3Mb	chr3:137651228-138266539	TRUE	TRUE	9.2e-12	-0.0405283689383043	0.0134446233540052	-3.01446666605433	0.00257431498009771	0.207939701594104	17.2118626496055	0.0279770423428849	fixed	TRUE
heritable	chr3	154042285	153990335	154042286	ENSG00000174953	DHX36	0.0217864825236813	0.00600070210599291	-0.000107065095323445	2.49208644383293e-05	-4.29620311078674	1.73748398410738e-05	0.00589235660797575	0.00686365492483013	Colon_Transverse	0.00575328333064793	chr3:153.8-154.2Mb	chr3:153.8-154.2Mb	chr3:153842285-154242285	TRUE	FALSE	2.52e-06	-0.0248205865555676	0.0135873071509435	-1.82674802886488	0.0677376632459832	0.590305790340544	7.78964102792851	0.454283906263541	fixed	TRUE
heritable	chr5	9546312	9546312	9550721	ENSG00000250786	SNHG18	0.107092583176698	0.0261731518753284	-0.000116945894880164	2.51487875037017e-05	-4.65016036510509	3.31677027630765e-06	0.00382293412044557	0.00445310804298241	Colon_Transverse	0.00172585772206043	chr5:9.3-9.7Mb	chr5:9.3-9.7Mb	chr5:9346186-9746312	TRUE	FALSE	3.86e-06	-0.0243400491343637	0.0135654560552041	-1.79426692588238	0.0727705744558905	0.590305790340544	4.17644480648652	0.840863306381239	fixed	TRUE
not_heritable	chr6	13295817	13265093	13295818	ENSG00000215022	RP1-257A7.4	0.109561239409669	0.0286773234672114	-8.72317152088157e-05	2.47113927169376e-05	-3.53002018979795	0.000415527956211995	0.0381215789954464	0.0444055546570669	Colon_Transverse	0.044384722220134	chr6:13.1-13.5Mb	chr6:12.5-13.5Mb	chr6:12517893-13495817	TRUE	TRUE	9.95e-36	-0.0354712725874561	0.0134021708325936	-2.64668112580622	0.00812859614989544	0.282052362590353	8.21658647439606	0.412604536501564	fixed	TRUE
heritable	chr6	31239906	31236526	31239907	ENSG00000204525	HLA-C	0.44012444127118	0.48375332293967	-9.45947409421063e-05	2.4897896843645e-05	-3.79930648504759	0.000145101560982971	0.0225121629912564	0.0262230765487558	Colon_Transverse	0.0244542456028721	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.0141182078370136	0.0134610113126912	-1.04882222509558	0.294259946423056	0.801465810447077	11.5198073816313	0.173948808094594	fixed	TRUE
heritable	chr6	31324424	31324424	31325414	ENSG00000271581	XXbac-BPG248L24.12	0.693464217582673	0.710261549462406	-9.74565969786178e-05	2.49064296442187e-05	-3.91290917127656	9.11908410676606e-05	0.0177578166395109	0.0206850219260373	Colon_Transverse	0.0190060627040459	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.0304217296587424	0.0136511032840287	-2.22851801980978	0.0258459910588982	0.429291233750106	14.7628086539062	0.0639249362196854	fixed	TRUE
not_heritable	chr6	31582961	31582961	31584798	ENSG00000204472	AIF1	0.03528744054421	0.0183817606051349	0.000106616850662883	2.47217550746558e-05	4.31267320386099	1.61292436281584e-05	0.00589235660797575	0.00686365492483013	Colon_Transverse	0.005542373301057	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	0.022493618964471	0.0136492626353872	1.64797319572076	0.0993581716907954	0.631273696308901	9.95587861624495	0.268136333698303	fixed	TRUE
heritable	chr6	32627657	32627657	32628506	ENSG00000223534	HLA-DQB1-AS1	0.689612148070338	0.655262333323982	-9.13711253691961e-05	2.49019126960911e-05	-3.66924125404788	0.000243271421218701	0.0271749484355137	0.0316544773289773	Colon_Transverse	0.0328182157276665	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.000944001840932089	0.0134922055168925	-0.0699664587639273	0.944220356217975	0.992523285309535	9.8935815907249	0.272574719408571	fixed	TRUE
heritable	chr6	32709119	32709119	32714992	ENSG00000237541	HLA-DQA2	0.430565090218571	0.399850811645175	0.000105024680797826	2.47816840172447e-05	4.23799612345725	2.25523662333145e-05	0.00629810302438055	0.00733628473569721	Colon_Transverse	0.00690291922422057	chr6:31-32.9Mb	chr6:31-33Mb	chr6:31039906-33006556	TRUE	TRUE	2.77e-08	-0.00589478495165558	0.0134897307941189	-0.436983142334132	0.662123573653443	0.945693512793401	5.87491857402997	0.661240546938191	fixed	FALSE
not_heritable	chr6	160514114	160514114	160517244	ENSG00000213073	RP11-288H12.3	0.0981363833291627	0.017514495051162	0.000113803928039365	2.47082696806155e-05	4.60590440004174	4.10677040545565e-06	0.00382293412044557	0.00445310804298241	Colon_Transverse	0.00202141898984212	chr6:160.3-160.7Mb	chr6:160.2-161.9Mb	chr6:160190131-161895092	TRUE	TRUE	1.71e-49	0.0370922589682801	0.0134589916726375	2.7559463495092	0.00585225953249095	0.253832003455908	18.7810301201028	0.0160755956997407	fixed	TRUE
heritable	chr6	160542821	160542821	160579750	ENSG00000175003	SLC22A1	0.267295813892491	0.00351771270263018	-9.41013088444176e-05	2.46723013115005e-05	-3.81404667754095	0.000136709629525765	0.0224578320693481	0.0261597896969008	Colon_Transverse	0.0238040372660777	chr6:160.3-160.7Mb	chr6:160.2-161.9Mb	chr6:160190131-161895092	TRUE	TRUE	1.71e-49	-0.0149788585714921	0.0133940995385558	-1.11831769865338	0.263431330573152	0.787067025197496	4.83113327983596	0.775462991951268	fixed	TRUE
heritable	chr7	12443566	12370511	12443567	ENSG00000146530	VWDE	0.151547601500443	0.132260169932438	9.18149766141389e-05	2.476843949617e-05	3.70693424704194	0.000209783381061182	0.0271749484355137	0.0316544773289773	Colon_Transverse	0.0303220233006845	chr7:12.2-12.6Mb	chr7:12.2-12.8Mb	chr7:12243566-12810203	TRUE	FALSE	2.11e-05	-0.00898330402018603	0.0134801692527853	-0.666408844854071	0.50514981057671	0.908569484892005	3.69382578396658	0.883637565509265	fixed	FALSE
heritable	chr8	96100151	96083960	96100152	ENSG00000254248	RP11-320N21.2	0.198424511313087	0.0270217110824429	9.09990623895288e-05	2.47471798760388e-05	3.67714878403731	0.000235855485813113	0.0271749484355137	0.0316544773289773	Colon_Transverse	0.0322569133616539	chr8:95.9-96.3Mb	chr8:95.9-96.3Mb	chr8:95900151-96300151	FALSE	FALSE	0.000241	0.0129815953291026	0.0134293514712822	0.966658394254025	0.333714832519084	0.818744821675963	8.44453923295904	0.391292955896451	fixed	TRUE
heritable	chr11	118955576	118955576	118964259	ENSG00000256269	HMBS	0.0566577118154472	0.0415545382264784	0.000109812927478513	2.46975367732051e-05	4.44631092108147	8.73574861653125e-06	0.00589235660797575	0.00686365492483013	Colon_Transverse	0.00353545452898371	chr11:118.8-119.2Mb	chr11:118.7-119.4Mb	chr11:118736387-119408018	FALSE	FALSE	0.000463	0.00147581117649002	0.0134727994663492	0.109540053659681	0.912774154663053	0.988263669274007	3.22545855194971	0.919422310579119	fixed	TRUE
heritable	chr12	89954906	89954906	89987798	ENSG00000258302	RP11-981P6.1	0.131756201740641	0.0349015970565908	0.000102281657278587	2.4551689558665e-05	4.16597224538012	3.10028421945254e-05	0.00787093760401052	0.00916838596898102	Colon_Transverse	0.00896228193724916	chr12:89.8-90.2Mb	chr12:89.7-90.2Mb	chr12:89719800-90154906	TRUE	TRUE	7.63e-11	0.00686972163949957	0.0133784020138742	0.51349343758509	0.607606200093086	0.935071660738903	11.2327680497449	0.188855835829087	fixed	TRUE
not_heritable	chr12	111806924	111798455	111806925	ENSG00000198324	FAM109A	0.0234504206347103	0.00693282731678787	9.26825763603542e-05	2.51259135729571e-05	3.68872463447888	0.000225380985713282	0.0271749484355137	0.0316544773289773	Colon_Transverse	0.0317758565131982	chr12:111.6-112.5Mb	chr12:111.2-113Mb	chr12:111174389-113019895	TRUE	TRUE	9.22e-14	0.0308963384422392	0.0135423716309925	2.28145699173777	0.0225214189079846	0.417533446176138	8.25984345722957	0.408508367850654	fixed	TRUE
heritable	chr12	112337067	112337067	112340042	ENSG00000229186	ADAM1A	0.046652459410232	0.0366071205842008	9.46297338897614e-05	2.52255542531734e-05	3.75134409099681	0.00017588911403524	0.024559900934576	0.0286083643978318	Colon_Transverse	0.027137411387878	chr12:111.6-112.5Mb	chr12:111.2-113Mb	chr12:111174389-113019895	TRUE	TRUE	9.22e-14	0.0139893474022625	0.0136383290797348	1.02573763402214	0.305015270007218	0.801465810447077	5.31384737197075	0.723565205771437	fixed	TRUE
not_heritable	chr13	37494901	37418968	37494902	ENSG00000120693	SMAD9	0.0287305711206071	0.0110786727190937	-9.48324324284332e-05	2.46011580628204e-05	-3.85479546069634	0.000115826425181946	0.0202164695046501	0.0235489600698045	Colon_Transverse	0.0210189114151809	chr13:37.3-37.7Mb	chr13:37.3-37.7Mb	chr13:37294901-37694901	FALSE	FALSE	0.000166	-0.0120721670129702	0.0135288371962552	-0.892328500805067	0.372216882154602	0.839682051074148	4.65150202178108	0.794091417809834	fixed	TRUE
heritable	chr18	57027193	56995055	57027194	ENSG00000074695	LMAN1	0.0535983352364478	0.0217404705313058	0.000105067567681733	2.45688618582864e-05	4.27645237649855	1.89895156235694e-05	0.00589235660797575	0.00686365492483013	Colon_Transverse	0.00606731681642887	chr18:56.8-57.2Mb	chr18:56.8-57.2Mb	chr18:56827193-57227193	FALSE	FALSE	0.003649	0.0218889370835422	0.0134153045852767	1.63163921805885	0.102755511382738	0.640981288806569	6.50720878152289	0.590608153700809	fixed	TRUE
not_heritable	chr19	11071598	11071598	11176071	ENSG00000127616	SMARCA4	0.0317048892962426	0.000262853541942789	0.000110083419447976	2.50643048889749e-05	4.39203959318251	1.12292243060787e-05	0.00589235660797575	0.00686365492483013	Colon_Transverse	0.00439799210886677	chr19:10.9-11.3Mb	chr19:10.9-11.5Mb	chr19:10871598-11514304	TRUE	TRUE	7.88e-22	0.0381221145248083	0.0136781293822285	2.78708538715381	0.00531844631871207	0.246331017160507	17.4047025694292	0.0261602432814145	fixed	TRUE
heritable	chr22	24373117	24373117	24374043	ENSG00000235231	AP000351.10	0.45844784034643	0.305279189330873	-9.15525124671868e-05	2.47440884377598e-05	-3.69997515558005	0.000215620574763775	0.0271749484355137	0.0316544773289773	Colon_Transverse	0.0310425447240938	chr22:24.2-24.6Mb	chr22:24.1-24.6Mb	chr22:24069087-24584679	TRUE	FALSE	6.24e-06	-0.037275114161131	0.0133981629636475	-2.78210634265813	0.00540073403504038	0.246331017160507	19.2417731311459	0.0136187700444033	fixed	TRUE
heritable	chr22	24375562	24375562	24376211	ENSG00000272955	KB-226F1.1	0.413392697109254	0.293160194233555	-9.65240669891968e-05	2.47367555265006e-05	-3.90205040777438	9.5381287700756e-05	0.0177578166395109	0.0206850219260373	Colon_Transverse	0.0194087599062142	chr22:24.2-24.6Mb	chr22:24.1-24.6Mb	chr22:24069087-24584679	TRUE	FALSE	6.24e-06	-0.0348841653601675	0.0134160095724935	-2.60018936120093	0.00931723313886714	0.306151105057927	19.7920005706916	0.0111522875549424	fixed	TRUE
heritable	chr22	24384679	24376133	24384680	ENSG00000184674	GSTT1	0.593686918940675	0.332812136355861	-9.31204456233657e-05	2.47461619625438e-05	-3.76302578817331	0.000167869883759896	0.024559900934576	0.0286083643978318	Colon_Transverse	0.026584750635089	chr22:24.2-24.6Mb	chr22:24.1-24.6Mb	chr22:24069087-24584679	TRUE	FALSE	6.24e-06	-0.032996472096409	0.0134041713274448	-2.4616569939575	0.0138296856989676	0.355612999278304	19.4257143603067	0.0127414571782393	fixed	TRUE
heritable	chr1	110009180	110009180	110024759	ENSG00000143028	SYPL2	0.210286542361955	0.0639381968506442	0.000125538416192613	2.5228811555591e-05	4.9759940501356	6.49136411081294e-07	0.000337578504902671	0.000397271483581752	Heart_Atrial_Appendage	0.000463610679161275	chr1:109.8-110.2Mb	chr1:109.4-110.2Mb	chr1:109432425-110209180	TRUE	TRUE	3.77e-27	0.0320739102118322	0.0136273304166348	2.35364588890277	0.0185903113245547	0.370443712374621	7.12499785603649	0.523208451224365	fixed	TRUE
heritable	chr1	151763280	151763280	151766878	ENSG00000203288	RP11-98D18.9	0.0539657750966311	0.00179138400335354	8.89640190035119e-05	2.50858135680092e-05	3.54638763308691	0.00039055126010194	0.0286958655235193	0.0337700680097442	Heart_Atrial_Appendage	0.0435028718591837	chr1:151.6-152Mb	chr1:150.6-152Mb	chr1:150580798-151963280	TRUE	TRUE	2.21e-08	0.0228683734544181	0.0137123359907878	1.6677226600764	0.0953707949521637	0.612710989234383	14.6990891997508	0.065267433781655	fixed	TRUE
heritable	chr1	234509202	234509202	234519795	ENSG00000168275	COA6	0.0827207536625949	0.0262662549625817	0.000102101524128122	2.48199776629212e-05	4.11368315937901	3.89395810284308e-05	0.00810009441511229	0.00953240943575985	Heart_Atrial_Appendage	0.0103882666109255	chr1:234.3-234.7Mb	chr1:234.3-234.9Mb	chr1:234309202-234867524	FALSE	FALSE	0.003907	0.00203575461230455	0.0135282856301877	0.150481344639994	0.880384867960502	0.989268950312404	7.55356549444523	0.478246356662309	fixed	TRUE
not_heritable	chr2	85829979	85829979	85876403	ENSG00000168883	USP39	0.0636427820411436	0.0285603913465316	-9.86736402171639e-05	2.4669686498221e-05	-3.99979303443032	6.33979031003396e-05	0.0109898674491376	0.0129331722324693	Heart_Atrial_Appendage	0.0152927498180581	chr2:85.6-86Mb	chr2:85.5-86.1Mb	chr2:85469618-86112298	TRUE	TRUE	2.39e-13	-0.0419529502718733	0.0134818866718508	-3.11180113681477	0.0018594971423121	0.139126257090057	7.96092624290049	0.437296268674967	fixed	TRUE
heritable	chr2	128051751	128014866	128051752	ENSG00000163161	ERCC3	0.0585155610730513	0.0211495348047182	-8.51151337855792e-05	2.47162813974828e-05	-3.44368687250209	0.000573839877164137	0.0385059495681537	0.0453148393321873	Heart_Atrial_Appendage	0.0542897238592896	chr2:127.9-128.3Mb	chr2:127.7-128.3Mb	chr2:127664930-128346040	FALSE	FALSE	0.004149	-0.0550916308539031	0.0133886225516955	-4.11480946909856	3.87499357761479e-05	0.0237149606950025	4.17185642157499	0.84129451518576	fixed	TRUE
heritable	chr2	203776937	203776937	203851786	ENSG00000138380	CARF	0.0313997761488593	0.00747190621367873	-0.000112769059957741	2.46560446212887e-05	-4.57368818437215	4.79212865432021e-06	0.00199368835124434	0.00234622618915517	Heart_Atrial_Appendage	0.00220947460892354	chr2:203.6-204Mb	chr2:203.3-204.1Mb	chr2:203299901-204104831	TRUE	TRUE	2.88e-19	-0.0456898727752927	0.0133434190905872	-3.42415032197585	0.000616724965400769	0.076499927805154	6.63351124948281	0.576639548658426	fixed	TRUE
